STATE,YEAR,GenTotal,GenHydro,GenSolar,GenTotalRenewable,GenSolarBinary,GenTotalRenewableBinary,AllSourcesCO2,AllSourcesSO2,AllSourcesNOx,EPriceResidential,EPriceCommercial,EPriceIndustrial,EPriceTransportation,EPriceTotal,EsalesResidential,EsalesCommercial,EsalesIndustrial,EsalesTransportation,EsalesOther,EsalesTotal,CumlFinancial,CumlRegulatory,Total.salary,presidential.results,Import
UT,2009,15.65802441,0.019182372,0,0.030356077,0,1,13.13167853,0.010649901,0.024613871,8.48,6.96,4.81,8.31,6.77,0.316285529,0.371022449,0.311519645,0.001172377,NA,9.920165301,16,11,21.78588918,0,0
UT,2010,14.92512946,0.016462074,0,0.034946782,0,1,12.54763909,0.009006438,0.024052964,8.71,7.15,4.93,8.69,6.94,0.315013182,0.369699281,0.31408539,0.001202147,NA,9.906904983,16,11,22.12550179,0,0
UT,2011,14.50495574,0.030124412,0,0.053657115,1,0,12.0563555,0.008017194,0.020525879,8.96,7.35,5.1,9.24,7.13,0.310016208,0.365374605,0.323400307,0.00120888,NA,10.250666,16,11,23.17439033,0,0
UT,2012,13.80044964,0.018977914,4.11E-05,0.046887593,1,0,11.37717017,0.007014234,0.017221947,9.93,8.06,5.62,9.79,7.84,0.309123919,0.363444681,0.326147091,0.001284309,NA,10.41027965,18,11,24.57845733,0,0
UT,2013,14.64687247,0.011877577,4.94E-05,0.033792234,1,1,NA,NA,NA,10.37,8.32,5.87,10.68,8.15,0.308516687,0.361217849,0.328489822,0.001775643,NA,10.49819846,20,11,25.61264224,0,0
VA,2000,10.86344167,0.009223848,0,0.01527301,0,1,6.834299145,0.039851803,0.015882512,7.52,5.65,3.9,5.46,5.94,0.38816258,0.292598639,0.213191959,0,0.106046822,13.61148728,1,1,18.63146708,0,1
VA,2001,10.30437822,0.013686356,0,0.02176909,0,0,6.560844009,0.034304845,0.014997402,7.79,5.85,4.16,5.46,6.18,0.386977733,0.301346596,0.204264069,0,0.107411602,13.41196071,1,2,19.52544359,0,1
VA,2002,10.30658134,0.011575341,0,0.020419341,0,1,6.474167332,0.040134789,0.017191319,7.79,5.87,4.13,5.46,6.23,0.401102629,0.29814566,0.194008999,0,0.106742712,13.82607127,1,2,19.78722849,0,1
VA,2003,10.24316378,0.023656655,0,0.032603929,0,0,6.337230644,0.032212965,0.010713716,7.76,5.74,4.23,5.46,6.27,0.402687561,0.405666911,0.18995434,0.001691188,0,13.80678274,2,3,20.77297516,0,1
VA,2004,10.58493473,0.020063995,0,0.02892631,0,0,6.347026842,0.029154169,0.009155092,7.99,5.88,4.27,6.25,6.43,0.403165553,0.408110121,0.187191044,0.001533282,0,14.14331337,2,3,22.34816651,0,1
VA,2005,10.45914526,0.018802834,0,0.027609221,0,1,6.388141212,0.030915956,0.008805932,8.16,6.05,4.46,6.81,6.64,0.410307973,0.410384712,0.177805491,0.001501825,NA,14.42145126,2,4,23.80139626,0,1
VA,2006,9.571769272,0.018491892,0,0.027776308,0,0,5.570323214,0.025826256,0.007693095,8.49,6.21,4.69,6.81,6.86,0.402038222,0.41841559,0.178016193,0.001529995,NA,13.97998588,4,6,25.18637295,0,1
VA,2007,10.16947022,0.015929759,0,0.025797549,0,0,6.127903231,0.025603902,0.008286196,8.74,6.38,5.07,6.73,7.12,0.40764275,0.421006262,0.169623976,0.001727012,NA,14.4792738,6,8,26.55774848,0,1
VA,2008,9.340883862,0.013910477,0,0.024672554,0,1,5.321088448,0.018299017,0.007182524,9.62,7.32,5.82,7.8,8,0.405031983,0.425751817,0.167453695,0.001762505,NA,14.1512286,7,9,27.25730804,1,1
VA,2009,8.913480988,0.02109855,0,0.031218158,0,1,4.599128265,0.014961437,0.005005673,10.61,8.06,6.91,8.42,8.93,0.412705168,0.431744778,0.15376682,0.001783234,NA,13.79494294,9,9,26.97159565,1,1
VA,2010,9.17572486,0.020559886,0,0.03173413,0,0,4.994779505,0.015068688,0.006138238,10.45,7.65,6.66,7.7,8.69,0.425626949,0.422094855,0.15061775,0.001660447,NA,14.31142253,18,9,27.67579884,1,1
VA,2011,8.220630521,0.018154693,0,0.029998519,0,0,4.024164421,0.010645623,0.00539075,10.64,7.95,6.49,8.24,8.84,0.41523963,0.426854446,0.156203175,0.001702748,NA,13.5913329,22,13,28.47852986,1,1
VA,2012,8.633661857,0.014755234,0,0.027798265,0,1,3.566664698,0.006796306,0.004366674,11.08,8.08,6.72,8.51,9.07,0.403865495,0.433755411,0.16063585,0.001743244,NA,13.15628378,24,13,29.34004285,1,1
VA,2013,9.297866655,0.016303329,0,0.028784056,1,1,NA,NA,NA,10.84,8,6.63,8.17,8.96,0.410962828,0.432085835,0.155190403,0.001760934,NA,13.36242043,25,13,29.63261536,1,1
VT,2000,10.33860623,0.193731126,0,0.195674482,0,0,0.231959558,0.000280485,0.001691112,12.3,10.61,7.31,0,10.27,0.361247285,0.338649888,0.291890348,0,0.008212479,9.248814909,2,1,14.58681097,1,0
VT,2001,8.956876165,0.161334661,0,0.163548464,0,1,0.071122377,0.000153623,0.000938079,12.67,11.28,7.89,0,10.86,0.359756947,0.344746507,0.287967872,0,0.007528674,9.128201357,2,1,15.33077397,1,1
VT,2002,8.875418257,0.204340758,0,0.206241718,0,0,0.024653804,9.27E-05,0.000665308,12.78,11.1,7.9,0,10.87,0.363603193,0.345664788,0.282751401,0,0.007980618,9.15695084,2,2,15.68468715,1,1
VT,2003,9.77454516,0.191447458,0,0.193243919,0,1,0.041697746,0.000100535,0.000802659,12.82,11.29,8.05,0,10.98,0.375789945,0.351434274,0.272775781,0,0,8.679145452,2,2,16.19773873,1,0
VT,2004,8.850027503,0.217033591,0,0.219110961,0,0,0.035260144,0.000106775,0.000802433,12.94,11.42,7.96,0,11.02,0.372453905,0.349156004,0.278390091,0,0,9.162900408,3,2,17.03220822,1,1
VT,2005,9.238498247,0.211800401,0,0.213809583,0,1,0.022160741,0.00010181,0.000782163,12.96,11.33,7.77,0,10.95,0.372024355,0.348594514,0.279381131,0,NA,9.507242278,7,3,17.59015218,1,1
VT,2006,11.42790959,0.214369178,0,0.215877857,0,0,0.016560308,6.78E-05,0.000780751,13.39,11.67,8.33,0,11.37,0.369668038,0.34979894,0.280533022,0,NA,9.348087483,11,6,18.41178333,1,0
VT,2007,9.386243267,0.111032179,0,0.112837082,0,1,0.016236917,5.16E-05,0.000736576,14.15,12.29,8.92,0,12.04,0.369993823,0.351118331,0.278887846,0,NA,9.451397239,12,6,19.13197071,1,1
VT,2008,10.98321811,0.218893947,0,0.220394633,0,0,0.011430559,5.80E-05,0.000674754,14.48,12.49,9.19,0,12.33,0.371611425,0.355834247,0.272554328,0,NA,9.245586319,14,6,19.79290192,1,0
VT,2009,11.71858084,0.204031035,0,0.208944148,0,1,0.010593207,6.11E-05,0.001008953,14.9,12.93,9.21,0,12.75,0.386031653,0.362264949,0.251703398,0,NA,8.844857717,23,7,19.37558598,1,0
VT,2010,10.63566681,0.203457558,0,0.209344727,1,1,0.012878495,6.11E-05,0.001068388,15.57,13.44,9.53,0,13.24,0.380339324,0.361214892,0.258445784,0,NA,8.988650987,24,9,19.73751841,1,0
VT,2011,10.8168553,0.210254863,0.000267848,0.219175472,1,0,0.038317503,0.000135685,0.001055152,16.26,14,9.83,0,13.8,0.382786048,0.361888363,0.255325589,0,NA,8.859739804,24,9,20.31073159,1,0
VT,2012,10.4923675,0.168837248,0.000770815,0.189783048,1,1,0.019631455,7.51E-05,0.000974226,17.01,14.32,9.98,0,14.22,0.380216427,0.361817708,0.257965865,0,NA,8.80119718,25,10,20.99457729,1,0
VT,2013,10.98325769,0.186772521,0.002511725,0.227299558,1,1,NA,NA,NA,17.14,14.66,10.84,0,14.62,0.380430936,0.360876007,0.258693058,0,NA,8.915570586,26,10,21.66357204,1,0
WA,2000,18.30973474,0.741548435,0,0.743864346,0,0,2.660188323,0.015076025,0.006487253,5.13,4.86,3.3,6.44,4.33,0.342300221,0.248578337,0.366898919,0,0.042222523,16.32616373,0,4,18.48602971,1,0
WA,2001,13.86838185,0.659058064,0,0.660939322,0,1,2.618782382,0.011778044,0.006071292,5.7,5.45,4.75,6.45,5.34,0.402680063,0.303719345,0.246370637,0,0.047229955,13.10800127,1,5,18.55545731,1,0
WA,2002,16.96815441,0.760634725,0,0.766454028,0,0,2.097642011,0.004153989,0.004014135,6.29,6.11,4.88,6.45,5.88,0.425256727,0.322392452,0.209425629,0,0.042925192,12.45038363,4,7,18.67848505,1,0
WA,2003,16.38549419,0.716889001,0,0.724737289,0,0,2.497575931,0.00260905,0.005018221,6.31,6.07,4.76,6.45,5.86,0.407917789,0.358864298,0.232679053,0.00053886,0,12.79044886,5,7,19.12741449,1,0
WA,2004,16.52715992,0.700588886,0,0.709613704,0,1,2.456392197,0.002373801,0.003944095,6.37,6.17,4.28,6.44,5.8,0.405776813,0.352903458,0.240797972,0.000521757,0,12.93856167,5,7,19.96473143,1,0
WA,2005,16.29110808,0.706850862,0,0.713606654,0,1,2.414903655,0.00183592,0.004192531,6.54,6.33,4.27,6.44,5.87,0.39810749,0.336823682,0.265049086,1.97E-05,NA,13.32886403,9,7,21.06807581,1,0
WA,2006,16.98344178,0.757904231,0,0.769194706,0,0,1.646949026,0.00179969,0.0031318,6.82,6.63,4.44,5.93,6.14,0.405000756,0.336106411,0.258879544,1.33E-05,NA,13.34673369,49,11,22.81182433,1,0
WA,2007,16.55127675,0.736788813,0,0.76122258,0,0,1.984350497,0.001534614,0.002989094,7.26,6.55,4.57,5.74,6.37,0.412735892,0.345210635,0.242035593,1.79E-05,NA,13.26419119,61,11,24.56900426,1,0
WA,2008,16.8789242,0.700512885,0,0.735028977,0,0,2.084370215,0.00158146,0.002689883,7.54,6.77,4.52,5.82,6.55,0.416061457,0.342119562,0.241801084,1.79E-05,NA,13.30060211,69,11,25.39559454,1,0
WA,2009,15.65893938,0.698120141,0,0.733915147,0,0,2.027370658,0.001895049,0.002741922,7.67,6.97,4.4,5.91,6.59,0.407584339,0.333318627,0.259067947,2.91E-05,NA,13.52150047,80,11,24.75253335,1,0
WA,2010,15.33793014,0.659965033,0,0.707717219,1,1,2.07281315,0.002101035,0.003055647,8.04,7.37,4.08,7.42,6.66,0.386224138,0.31902291,0.294676066,7.69E-05,NA,13.39716928,88,12,25.02968144,1,0
WA,2011,16.8954425,0.796595784,7.29E-06,0.852399591,0,0,1.206210188,0.002634521,0.002144351,8.28,7.49,4.09,8.54,6.78,0.388116033,0.313778928,0.298029466,7.56E-05,NA,13.73840198,90,14,26.21118259,1,0
WA,2012,16.94170069,0.765729379,6.80E-06,0.824269382,0,0,1.013579841,0.002912276,0.001725122,8.53,7.68,4.13,8.06,6.94,0.384582302,0.316663754,0.298678438,7.55E-05,NA,13.38922412,91,14,27.72255622,1,0
WA,2013,16.37182964,0.684532635,6.67E-06,0.748374667,1,1,NA,NA,NA,8.7,7.78,4.23,8.04,7.09,0.387407742,0.319313098,0.293215198,6.40E-05,NA,13.31892161,91,14,28.89150239,1,0
WI,2000,11.09901246,0.033291196,0,0.038534939,0,1,9.605208855,0.041229294,0.02118984,7.53,6.03,4.04,0,5.71,0.305915882,0.281235088,0.401585399,0,0.011263631,12.12287264,2,6,16.46062962,1,1
WI,2001,10.86582013,0.034991898,0,0.041745418,0,1,9.209140032,0.05641927,0.028660533,7.9,6.34,4.36,0,6.08,0.313070123,0.286390768,0.389006486,0,0.011532623,12.05937484,2,6,16.86951048,1,1
WI,2002,10.72811462,0.043042189,0,0.049385452,0,0,9.107302374,0.114809483,0.064124382,8.18,6.54,4.43,0,6.28,0.322023846,0.285734301,0.381104154,0,0.011137699,12.3011884,3,6,17.31275814,1,1
WI,2003,10.97216245,0.030659026,0,0.038447817,0,1,8.976047086,0.042327625,0.016999778,8.67,6.97,4.71,0,6.64,0.31772261,0.298269741,0.384007649,0,0,12.27137122,3,7,17.87904461,1,1
WI,2004,10.96565404,0.032768272,0,0.041189259,0,0,9.185624809,0.040518994,0.016118958,9.07,7.24,4.93,0,6.88,0.311763206,0.28464396,0.403592833,0,0,12.33185431,3,7,18.78527904,1,1
WI,2005,11.15546609,0.02814765,0,0.035285626,0,0,9.888273318,0.038589191,0.014598809,9.66,7.67,5.39,0,7.48,0.319302466,0.319912853,0.360784682,0,NA,12.69117009,3,7,19.32740071,1,1
WI,2006,11.06339987,0.027232354,0,0.03521031,0,0,8.794233161,0.037354146,0.013816542,10.51,8.37,5.85,0,8.13,0.311934036,0.325915682,0.362150283,0,NA,12.53174615,13,11,20.23167156,1,1
WI,2007,11.31670793,0.023916516,0,0.032505151,0,1,8.853221133,0.0316438,0.012568401,10.87,8.71,6.16,0,8.48,0.313795793,0.329461805,0.356742402,0,NA,12.72894728,18,11,21.04451167,1,1
WI,2008,11.28072789,0.025459252,0,0.040879886,0,1,8.812940301,0.030652412,0.011853555,11.51,9.28,6.51,0,9,0.313398936,0.334752459,0.351848605,0,NA,12.46110263,19,11,21.58418221,1,1
WI,2009,10.61081262,0.023248997,0,0.049452526,0,1,7.827855094,0.024680967,0.008589124,11.94,9.57,6.73,0,9.38,0.323158784,0.339071556,0.337769661,0,NA,11.73055387,27,11,20.59881121,1,1
WI,2010,11.34583248,0.032836549,0,0.057657308,0,1,8.333471759,0.025557116,0.008602953,12.65,9.98,6.85,0,9.78,0.324344859,0.33454994,0.341105201,0,NA,12.12881478,36,11,20.94061445,1,1
WI,2011,11.08630716,0.03392214,0,0.061306576,0,0,8.102797355,0.022362727,0.008062136,13.02,10.42,7.33,0,10.21,0.322830744,0.336021352,0.341147903,0,NA,12.01860326,38,12,21.77812105,1,1
WI,2012,11.13435058,0.023880852,0,0.056422573,0,1,7.196023398,0.017048718,0.006866859,13.19,10.51,7.34,0,10.28,0.320057021,0.337587861,0.342355118,0,NA,12.02121159,45,12,22.57207115,1,1
WI,2013,11.48586659,0.029999822,0,0.06096067,1,1,NA,NA,NA,13.55,10.75,7.4,0,10.51,0.3196561,0.342259682,0.338084218,0,NA,12.036324,45,12,23.21931468,1,1
WV,2000,51.40061128,0.012393268,0,0.012548676,0,0,47.23600399,0.314613875,0.134763828,6.27,5.46,3.76,0,5.07,0.351633687,0.245415935,0.400208674,0,0.002741704,15.32799578,0,0,10.65441907,0,0
WV,2001,45.51061067,0.011632223,0,0.011807315,0,0,42.08477191,0.345681491,0.153815781,6.26,5.44,3.74,0,5.07,0.355199919,0.24524056,0.396758524,0,0.002800997,15.38737953,2,0,11.06102029,0,0
WV,2002,52.6682694,0.011246479,0,0.011400064,0,1,48.65800772,0.265938721,0.118539766,6.23,5.41,3.81,0,5.11,0.366936066,0.247303441,0.383023022,0,0.002737472,15.81970955,2,0,11.30013937,0,0
WV,2003,52.53242747,0.014317482,0,0.016152665,0,1,48.0080869,0.281208331,0.107618436,6.24,5.45,3.81,0,5.13,0.370124274,0.252197822,0.377677904,0,0,15.69512556,2,0,11.52225612,0,0
WV,2004,49.7651528,0.014688417,0,0.016501351,0,1,46.02164559,0.247814481,0.088747088,6.23,5.46,3.83,5.7,5.13,0.371935866,0.24955482,0.378355918,0.000153396,0,16.0350548,2,0,12.11649289,0,0
WV,2005,51.89558889,0.015461107,0,0.017107493,0,1,47.53762981,0.243748781,0.08188776,6.21,5.53,3.85,6.08,5.15,0.377567556,0.247134848,0.375150939,0.000146657,NA,16.71282137,2,0,12.63679572,0,0
WV,2006,51.88536924,0.016760854,0,0.018616117,0,0,47.59282488,0.236628771,0.077190543,6.35,5.59,3.71,5.86,5.04,0.340875682,0.228318991,0.430670702,0.000134624,NA,17.87040687,2,1,13.36189858,0,0
WV,2007,51.83102585,0.013354152,0,0.015138272,0,1,48.15300655,0.19497488,0.076693364,6.73,5.85,3.95,6.42,5.34,0.343709494,0.227270495,0.428889628,0.000130383,NA,18.86218248,2,2,13.93297703,0,0
WV,2008,50.16819262,0.013696165,0,0.017997051,0,1,46.58247961,0.157617576,0.050522145,7.06,6.08,4.2,6.32,5.61,0.343721913,0.225471283,0.430677322,0.000129482,NA,18.8405678,2,2,14.79022292,0,0
WV,2009,38.86394479,0.0232533,0,0.033740212,0,0,36.19838741,0.091843144,0.019039801,7.9,6.77,5.24,7.56,6.65,0.382794327,0.254182762,0.362888395,0.000134517,NA,16.62081766,2,2,14.78841741,0,0
WV,2010,44.25547613,0.0169251,0,0.028550106,0,1,40.69176719,0.057665982,0.026925582,8.79,7.66,5.86,8.33,7.45,0.388444665,0.24856253,0.362856065,0.000136739,NA,17.54674056,2,3,15.0970679,0,0
WV,2011,42.58781163,0.018393872,0,0.032466129,0,1,38.92388713,0.052806442,0.029781421,9.39,8.14,6.18,8.6,7.88,0.37601216,0.248663127,0.375189016,0.000135697,NA,16.84046152,4,3,15.84201032,0,0
WV,2012,39.54796686,0.019498346,0,0.037159481,0,1,36.20244754,0.044579228,0.025942285,9.85,8.42,6.33,8.66,8.14,0.363260261,0.251898702,0.384705659,0.000135379,NA,16.60131723,5,5,16.31203015,0,0
WV,2013,40.92753109,0.022919928,0,0.041249202,1,1,NA,NA,NA,9.52,8.17,6.2,8.68,7.91,0.368849692,0.248202364,0.382821128,0.000126816,NA,16.9399734,5,5,16.33989873,0,0
WY,2000,92.09741285,0.022223343,0,0.02762866,0,1,93.73538402,0.161796024,0.171383457,6.5,5.29,3.36,0,4.34,0.17000208,0.222215008,0.591909771,0,0.015873142,25.03681121,0,0,13.8369934,0,0
WY,2001,90.82985379,0.01963312,0,0.027788189,0,0,93.96428629,0.217953815,0.290791032,6.77,5.41,3.43,0,4.46,0.16568448,0.225119647,0.594631532,0,0.01456434,26.26802319,0,1,14.83955221,0,0
WY,2002,88.1086652,0.013329462,0,0.023546245,0,0,91.11413479,0.219383012,0.356102469,6.97,5.71,3.55,0,4.68,0.173394019,0.235152858,0.578888711,0,0.012564412,25.90719015,0,1,15.56988542,0,0
WY,2003,87.4517194,0.013605346,0,0.022005679,0,1,92.42837842,0.167828972,0.158237198,7.04,5.74,3.65,0,4.76,0.172493533,0.24764023,0.579866236,0,0,26.56798132,0,2,16.26678813,0,0
WY,2004,89.12643861,0.013237642,0,0.026996802,0,1,93.05637086,0.168189648,0.171282686,7.21,5.98,3.91,0,4.98,0.167052833,0.250624524,0.582322643,0,0,26.93133456,0,2,17.35802462,0,0
WY,2005,90.05361046,0.017740241,0,0.033481,0,1,91.31059561,0.173062557,0.163025047,7.48,6.17,3.99,0,5.16,0.168098592,0.26553441,0.566366998,0,NA,27.9400615,0,2,18.89903842,0,0
WY,2006,88.55774933,0.018575091,0,0.03529436,0,0,89.69550037,0.163740774,0.159328527,7.75,6.28,4.04,0,5.27,0.165116683,0.275421614,0.559461703,0,NA,29.15479144,3,3,21.70142718,0,0
WY,2007,87.21563149,0.015984402,0,0.032526663,0,1,88.83625049,0.159164491,0.147395198,7.75,6.25,4.1,0,5.29,0.166850782,0.271219652,0.561929566,0,NA,29.69185782,6,3,24.05878781,0,0
WY,2008,87.3041271,0.01796273,0,0.038662359,0,1,87.93621415,0.155422379,0.136822085,8.21,6.71,4.47,0,5.67,0.162891818,0.26430828,0.572799903,0,NA,31.33577595,8,3,26.19317989,0,0
WY,2009,84.55175049,0.020999099,0,0.069364146,0,1,82.08064792,0.139660648,0.121234554,8.58,7.28,4.83,0,6.08,0.164203257,0.258915669,0.576881074,0,NA,30.42287069,17,3,24.68865541,0,0
WY,2010,87.86706158,0.021278115,0,0.088751999,0,1,83.45482683,0.123114399,0.112050501,8.77,7.42,4.98,0,6.2,0.159360019,0.25226579,0.588374191,0,NA,31.24963799,17,4,25.04684198,0,0
WY,2012,85.95806501,0.018017647,0,0.106124721,0,0,82.27411149,0.075502736,0.085227243,9.85,8.24,6.03,0,7.19,0.160065484,0.250153877,0.589780639,0,NA,29.41854729,19,4,27.32485931,0,0
WY,2013,89.98798916,0.013544903,0,0.098015655,1,1,NA,NA,NA,10.16,8.57,6.42,0,7.55,0.165918649,0.238475308,0.595606043,0,NA,29.24012599,19,4,27.74001377,0,0
